bank,speaker,date_au,doc_id,clipped_score,rolling_90d_score,rolling_30d_score,prior_60d_score,shift_30_vs_prior_60,shift_direction
BOC,Carolyn Rogers,2024-11-06,DOC_D1EC23BCC82A,0.0,0.0,0.0,,,stable
BOC,Carolyn Rogers,2025-10-09,DOC_21E7F276C289,0.0,0.0,0.0,,,stable
BOC,Carolyn Rogers,2026-03-26,DOC_E8A15D787C55,0.0,0.0,0.0,,,stable
BOC,Michelle Alexopoulos,2026-05-13,DOC_69448DDFD2A6,0.0,0.0,0.0,,,stable
BOC,Michelle Alexopoulos,2026-06-01,DOC_E933F85F2E4D,0.0,0.0,0.0,,,stable
BOC,Nicolas Vincent,2024-09-19,DOC_35F68B0A2842,0.0,0.0,0.0,,,stable
BOC,Nicolas Vincent,2025-11-19,DOC_626B3C0F1A44,0.0,0.0,0.0,,,stable
BOC,Nicolas Vincent,2026-05-26,DOC_84B3C030EACD,0.0,0.0,0.0,,,stable
BOC,Rhys Mendes,2024-11-26,DOC_75FF7BDDAB35,0.0,0.0,0.0,,,stable
BOC,Rhys Mendes,2025-10-02,DOC_F8EBEDC409CE,0.0,0.0,0.0,,,stable
BOC,Ron Morrow,2024-05-30,DOC_C1BBF3B252F0,0.0,0.0,0.0,,,stable
BOC,Sharon Kozicki,2024-06-13,DOC_8AFF2E066A0E,0.0,0.0,0.0,,,stable
BOC,Sharon Kozicki,2025-06-05,DOC_036A1141404C,0.0,0.0,0.0,,,stable
BOC,Sharon Kozicki,2026-03-02,DOC_0E7444F4C5EC,0.0,0.0,0.0,,,stable
BOC,Tiff Macklem,2024-06-24,DOC_9A58245B39AE,0.0,0.0,0.0,,,stable
BOC,Tiff Macklem,2024-09-10,DOC_81340A81C5C6,0.0,0.0,0.0,0.0,0.0,stable
BOC,Tiff Macklem,2024-09-20,DOC_CB49EE1844F4,0.0,0.0,0.0,0.0,0.0,stable
BOC,Tiff Macklem,2024-12-16,DOC_BA58AB581BA1,0.0,0.0,0.0,0.0,0.0,stable
BOC,Tiff Macklem,2025-02-21,DOC_57A84EB338D9,0.0,0.0,0.0,0.0,0.0,stable
BOC,Tiff Macklem,2025-03-20,DOC_D8CD47CB7994,0.0,0.0,0.0,,,stable
BOC,Tiff Macklem,2025-06-18,DOC_3D804668D246,0.0,0.0,0.0,0.0,0.0,stable
BOC,Tiff Macklem,2025-08-26,DOC_22CA8F5695EF,0.0,0.0,0.0,0.0,0.0,stable
BOC,Tiff Macklem,2025-09-23,DOC_C27419F82665,0.0,0.0,0.0,,,stable
BOC,Tiff Macklem,2025-12-16,DOC_71BD5422906E,0.0,0.0,0.0,0.0,0.0,stable
BOC,Tiff Macklem,2026-02-05,DOC_FC10D4B7BE42,0.0,0.0,0.0,0.0,0.0,stable
BOC,Toni Gravelle,2025-01-16,DOC_70B2EA7AAEFC,0.0,0.0,0.0,,,stable
BOE,Afua Kyei,2023-06-01,DOC_3D6ECBFB914D,0.0,0.0,0.0,,,stable
BOE,Afua Kyei,2023-06-01,DOC_B17DDCC63668,0.0,0.0,0.0,,,stable
BOE,Afua Kyei,2024-06-01,DOC_DEE7F7900C4E,0.0,0.0,0.0,,,stable
BOE,Afua Kyei,2025-06-01,DOC_29AEEEA99747,0.0,0.0,0.0,,,stable
BOE,Afua Kyei,2026-06-01,DOC_544565DEF587,2.0,2.0,2.0,,,stable
BOE,Alan Sheppard,2022-06-01,DOC_B7AA96CBD510,0.0,0.0,0.0,,,stable
BOE,Alan Taylor,2025-06-01,DOC_17F6175531B4,0.40000000000000013,0.40000000000000013,0.40000000000000013,,,stable
BOE,Alan Taylor,2025-06-01,DOC_A1C6CA4FEC08,-1.4,-0.4999999999999999,-0.4999999999999999,,,stable
BOE,Alan Taylor,2025-06-01,DOC_CA26CCFB4572,-1.4,-0.7999999999999998,-0.7999999999999998,,,stable
BOE,Alan Taylor,2025-06-01,DOC_D71B98DAD310,1.8,-0.1499999999999999,-0.1499999999999999,,,stable
BOE,Alan Taylor,2026-06-01,DOC_805DA74C5924,0.0,0.0,0.0,,,stable
BOE,Alan Taylor,2026-06-01,DOC_8B8ED2128977,0.0,0.0,0.0,,,stable
BOE,Alan Taylor,2026-06-01,DOC_B2275CC28FF3,0.0,0.0,0.0,,,stable
BOE,Alan Taylor,2026-06-01,DOC_D6FF1E320765,1.1359400011538505,0.28398500028846263,0.28398500028846263,,,stable
BOE,Andrea Rosen,2021-06-01,DOC_AB81B880F109,0.0,0.0,0.0,,,stable
BOE,Andrea Rosen,2022-06-01,DOC_452EA40585B1,0.0,0.0,0.0,,,stable
BOE,Andrea Rosen,2025-06-01,DOC_A93997EB53DF,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_06016EFDD2A9,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_16B45FE02E83,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_173D381AE8E1,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_2B832F5499C3,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_3709D88714D6,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_39808C843136,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_3C8F890050F1,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_3FF7400B8FB4,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_9CA17590528A,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_A12F817C22D1,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_B610D9A858CB,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_BB06D4033559,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_C53F15F3639B,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2021-06-01,DOC_FC280407CE6C,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2022-06-01,DOC_205C6C9D845A,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2022-06-01,DOC_4E48C8449878,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2022-06-01,DOC_63C7B6C98CCA,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2022-06-01,DOC_99AF56A0C473,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2022-06-01,DOC_BA1A86E745A8,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_0BC1D1D23F5A,0.0,0.6857142857142857,0.6857142857142857,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_1F54AC775F4C,0.0,0.7999999999999999,0.7999999999999999,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_28D4CC64D3E8,2.4,0.96,0.96,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_42C73D4B7A27,2.2,0.875,0.875,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_6B65047F1DCD,2.4,0.7999999999999999,0.7999999999999999,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_A5DE657AB1B4,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_BEE1AFD723C0,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2023-06-01,DOC_F67F43B4660C,0.0,0.6,0.6,,,stable
BOE,Andrew Bailey,2024-06-01,DOC_34220A60C1F6,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2024-06-01,DOC_42B777968944,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2024-06-01,DOC_7624E5A73375,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2024-06-01,DOC_A9CAFD7FBA20,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2024-06-01,DOC_B0A85A1AA06D,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2024-06-01,DOC_B3552EBB1D85,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2024-06-01,DOC_C725E58E7E3C,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_1723974FB252,0.0,-0.11666666666666665,-0.11666666666666665,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_1F2240F57BD8,0.0,-0.12727272727272726,-0.12727272727272726,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_2013A2508D1D,-1.4,-0.13999999999999999,-0.13999999999999999,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_21DC4A874C3E,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_272CA8FE7667,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_2E78BADDD57B,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_4206DC8EF604,2.2,0.061538461538461556,0.061538461538461556,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_43FBD3B65CE6,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_45D3DFC7FEFD,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_4A03E673253E,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_6D357F4F0DA0,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_747CCCB116B3,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2025-06-01,DOC_D31BABEA8328,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2026-06-01,DOC_340F2A8FCBD7,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2026-06-01,DOC_3BD418E15599,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2026-06-01,DOC_752AC6E030B2,-1.4,-0.35,-0.35,,,stable
BOE,Andrew Bailey,2026-06-01,DOC_C41F1A68A3E5,0.0,-0.27999999999999997,-0.27999999999999997,,,stable
BOE,Andrew Bailey,2026-06-01,DOC_DBEE1920EDE8,0.0,0.0,0.0,,,stable
BOE,Andrew Bailey,2026-06-01,DOC_EC032561D545,0.0,-0.2333333333333333,-0.2333333333333333,,,stable
BOE,Andrew Hauser,2021-06-01,DOC_3FDD3B943ACD,0.0,0.0,0.0,,,stable
BOE,Andrew Hauser,2021-06-01,DOC_405A9BD2F81A,0.0,0.0,0.0,,,stable
BOE,Andrew Hauser,2021-06-01,DOC_FCC6F57363A2,0.0,0.0,0.0,,,stable
BOE,Andrew Hauser,2022-06-01,DOC_0F9DF3989A29,0.0,0.0,0.0,,,stable
BOE,Andrew Hauser,2022-06-01,DOC_387E20EC66A1,0.0,0.0,0.0,,,stable
BOE,Andrew Hauser,2023-06-01,DOC_0087971208CA,0.0,0.0,0.0,,,stable
BOE,Andrew Hauser,2023-06-01,DOC_531CEA2A9C39,0.0,0.0,0.0,,,stable
BOE,Andrew Hauser,2023-06-01,DOC_A50C1E2E301C,0.0,0.0,0.0,,,stable
BOE,Andy Haldane,2021-06-01,DOC_9C0202BE09C0,0.40000000000000013,0.40000000000000013,0.40000000000000013,,,stable
BOE,Andy Haldane,2021-06-01,DOC_B9F7C4ED05DC,0.0,0.20000000000000007,0.20000000000000007,,,stable
BOE,Anil Kashyap,2022-06-01,DOC_A100CEBE258E,0.0,0.0,0.0,,,stable
BOE,Anna Sweeney,2021-06-01,DOC_57ADAA6B42FF,0.0,0.0,0.0,,,stable
BOE,Anna Sweeney,2021-06-01,DOC_6F970BDA25BA,0.0,0.0,0.0,,,stable
BOE,Anna Sweeney,2021-06-01,DOC_99EBD3C3CA60,0.0,0.0,0.0,,,stable
BOE,Arif Merali,2023-06-01,DOC_66734F0BD3A3,0.0,0.0,0.0,,,stable
BOE,Ben Broadbent,2021-06-01,DOC_2328C0561156,0.0,0.0,0.0,,,stable
BOE,Ben Broadbent,2021-06-01,DOC_62255BD4DB40,1.6,0.8,0.8,,,stable
BOE,Ben Broadbent,2021-06-01,DOC_D01F33615B07,0.0,0.5333333333333333,0.5333333333333333,,,stable
BOE,Ben Broadbent,2022-06-01,DOC_69EBF25EDBAC,-1.4,-1.4,-1.4,,,stable
BOE,Ben Broadbent,2022-06-01,DOC_7B52E190AB83,0.0,-0.7,-0.7,,,stable
BOE,Ben Broadbent,2023-06-01,DOC_06458B9CB255,0.0,0.0,0.0,,,stable
BOE,Ben Broadbent,2023-06-01,DOC_69B57AEEC28D,0.0,0.0,0.0,,,stable
BOE,Ben Broadbent,2023-06-01,DOC_EB66AEA0CC90,0.0,0.0,0.0,,,stable
BOE,Ben Broadbent,2024-06-01,DOC_5014273F7ECE,0.0,0.0,0.0,,,stable
BOE,Ben Stimson,2023-06-01,DOC_00A45ED62A58,0.0,0.0,0.0,,,stable
BOE,Carolyn A Wilkins,2021-06-01,DOC_66C87413128B,0.0,0.0,0.0,,,stable
BOE,Carolyn Wilkins,2022-06-01,DOC_05337DC43A73,0.0,0.0,0.0,,,stable
BOE,Carolyn Wilkins,2023-06-01,DOC_A9C8E835FB82,0.0,0.0,0.0,,,stable
BOE,Carolyn Wilkins,2025-06-01,DOC_872F995A2D95,0.0,0.0,0.0,,,stable
BOE,Catherine L Mann,2022-06-01,DOC_16EF7E4A2288,0.0,0.0,0.0,,,stable
BOE,Catherine L Mann,2022-06-01,DOC_88EAE1DF1273,0.0,0.0,0.0,,,stable
BOE,Catherine L Mann,2025-06-01,DOC_D4CE3537789C,-2.499999999999999,-2.499999999999999,-2.499999999999999,,,stable
BOE,Catherine L. Mann,2022-06-01,DOC_864CA3CFE3D9,2.2189475010096187,2.2189475010096187,2.2189475010096187,,,stable
BOE,Catherine L. Mann,2022-06-01,DOC_F7C9F482E97D,4.2,3.2094737505048094,3.2094737505048094,,,stable
BOE,Catherine L. Mann,2023-06-01,DOC_4BE493BB12FC,2.4,2.4,2.4,,,stable
BOE,Catherine L. Mann,2023-06-01,DOC_595CD56995C0,0.0,1.2,1.2,,,stable
BOE,Catherine L. Mann,2023-06-01,DOC_A3BBD7544795,0.0,0.7999999999999999,0.7999999999999999,,,stable
BOE,Catherine L. Mann,2024-06-01,DOC_8FF3DFADCACD,0.0,0.0,0.0,,,stable
BOE,Catherine L. Mann,2024-06-01,DOC_DDB7C2B5C570,2.8529325012980813,1.4264662506490406,1.4264662506490406,,,stable
BOE,Catherine L. Mann,2025-06-01,DOC_1FDEEDFFC021,0.0,0.0,0.0,,,stable
BOE,Catherine L. Mann,2025-06-01,DOC_79BB06E4237F,0.0,0.0,0.0,,,stable
BOE,Catherine L. Mann,2025-06-01,DOC_9B0E34FBE924,0.40000000000000013,0.1333333333333334,0.1333333333333334,,,stable
BOE,Catherine L. Mann,2025-06-01,DOC_C09FD704B945,0.0,0.10000000000000003,0.10000000000000003,,,stable
BOE,Catherine L. Mann,2026-06-01,DOC_FD2BD582BBE7,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2021-06-01,DOC_2A38C271951A,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2021-06-01,DOC_8DC692AD1B1D,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2021-06-01,DOC_D0E12E8DB1C9,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2022-06-01,DOC_180F8A465E86,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2022-06-01,DOC_5E3E2158251F,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2022-06-01,DOC_7C38B59B4A8E,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2022-06-01,DOC_A67841744E10,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2023-06-01,DOC_BCCCBBFE48B8,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2025-06-01,DOC_87882925A5B7,0.0,0.0,0.0,,,stable
BOE,Charlotte Gerken,2026-06-01,DOC_3081B94BAB95,0.0,0.0,0.0,,,stable
BOE,Christina Segal-Knowles,2021-06-01,DOC_57A397A82EF7,0.0,0.0,0.0,,,stable
BOE,Christina Segal-Knowles,2021-06-01,DOC_C7BBDBD1ADD3,0.0,0.0,0.0,,,stable
BOE,Christina Segal-Knowles,2021-06-01,DOC_E8D27023A6A7,0.0,0.0,0.0,,,stable
BOE,Christina Segal-Knowles,2022-06-01,DOC_9F88431C18E4,0.0,0.0,0.0,,,stable
BOE,Clare Lombardelli,2024-06-01,DOC_5EB16321E1F4,3.2,3.2,3.2,,,stable
BOE,Clare Lombardelli,2025-06-01,DOC_3A9DEEA91702,0.0,0.0,0.0,,,stable
BOE,Clare Lombardelli,2025-06-01,DOC_834896C3DAEE,0.0,0.0,0.0,,,stable
BOE,Colette Bowe,2022-06-01,DOC_8AC9A32C8AB7,-3.418947501009619,-3.418947501009619,-3.418947501009619,,,stable
BOE,Colette Bowe,2022-06-01,DOC_94FE2EF6E1D6,0.0,-1.7094737505048094,-1.7094737505048094,,,stable
BOE,Dave Ramsden,2021-06-01,DOC_244F81271D05,-2.2189475010096187,-2.2189475010096187,-2.2189475010096187,,,stable
BOE,Dave Ramsden,2021-06-01,DOC_4D643F565F5B,0.0,-1.1094737505048093,-1.1094737505048093,,,stable
BOE,Dave Ramsden,2021-06-01,DOC_9208127E9F82,-2.8,-1.6729825003365395,-1.6729825003365395,,,stable
BOE,Dave Ramsden,2021-06-01,DOC_E8032445205D,0.0,-1.2547368752524046,-1.2547368752524046,,,stable
BOE,Dave Ramsden,2022-06-01,DOC_14880ACCBF30,0.0,0.0,0.0,,,stable
BOE,Dave Ramsden,2022-06-01,DOC_5C7EB9C5308C,0.0,0.0,0.0,,,stable
BOE,Dave Ramsden,2022-06-01,DOC_D38433A41754,0.0,0.0,0.0,,,stable
BOE,Dave Ramsden,2022-06-01,DOC_FF035527BD7F,3.8039100017307748,0.9509775004326937,0.9509775004326937,,,stable
BOE,Dave Ramsden,2023-06-01,DOC_03BF6C87ED37,2.4,0.85,0.85,,,stable
BOE,Dave Ramsden,2023-06-01,DOC_305C945CC623,0.0,0.3333333333333333,0.3333333333333333,,,stable
BOE,Dave Ramsden,2023-06-01,DOC_AD4FE9989C42,0.0,0.5,0.5,,,stable
BOE,Dave Ramsden,2023-06-01,DOC_C22F3AF0BE24,1.0,1.0,1.0,,,stable
BOE,Dave Ramsden,2024-06-01,DOC_48BA9373B6BE,1.4,1.4,1.4,,,stable
BOE,Dave Ramsden,2024-06-01,DOC_51A9F859051D,0.0,0.7,0.7,,,stable
BOE,Dave Ramsden,2024-06-01,DOC_EAC2D9EEA376,1.4,0.9333333333333332,0.9333333333333332,,,stable
BOE,Dave Ramsden,2025-06-01,DOC_46720F41360D,0.0,0.0,0.0,,,stable
BOE,Dave Ramsden,2025-06-01,DOC_CF0754C9C518,0.0,0.0,0.0,,,stable
BOE,Dave Ramsden,2025-06-01,DOC_DEB7676FCFA6,0.0,0.0,0.0,,,stable
BOE,Dave Ramsden,2026-06-01,DOC_792B49A10C29,0.0,0.0,0.0,,,stable
BOE,David Bailey,2021-06-01,DOC_18B2878398D2,0.0,0.0,0.0,,,stable
BOE,David Bailey,2022-06-01,DOC_28264D6193F1,0.0,0.0,0.0,,,stable
BOE,David Bailey,2023-06-01,DOC_C736C1C8BFA1,0.0,0.0,0.0,,,stable
BOE,David Bailey,2024-06-01,DOC_06CD7A48A639,0.0,0.0,0.0,,,stable
BOE,David Bailey,2025-06-01,DOC_1B992596373D,0.0,0.0,0.0,,,stable
BOE,David Bailey,2025-06-01,DOC_C3F645BEBE27,0.0,0.0,0.0,,,stable
BOE,David Bailey,2026-06-01,DOC_67CB5D69C29A,0.0,0.0,0.0,,,stable
BOE,Duncan Mackinnon,2022-06-01,DOC_90701BCC103D,0.0,0.0,0.0,,,stable
BOE,Elisabeth Stheeman,2022-06-01,DOC_7C30E0ADD0C5,0.0,0.0,0.0,,,stable
BOE,Elisabeth Stheeman,2023-06-01,DOC_FC8BF4309BC4,0.0,0.0,0.0,,,stable
BOE,Gareth Ramsay,2021-06-01,DOC_09C2C8FDECBE,0.0,0.0,0.0,,,stable
BOE,Gareth Truran,2021-06-01,DOC_67AFF03F83F3,2.0,2.0,2.0,,,stable
BOE,Gareth Truran,2023-06-01,DOC_B0A66CF6B330,0.0,0.0,0.0,,,stable
BOE,Gareth Truran,2024-06-01,DOC_3BA4954A85E6,0.0,0.0,0.0,,,stable
BOE,Gareth Truran,2024-06-01,DOC_57638722D738,0.0,0.0,0.0,,,stable
BOE,Gareth Truran,2025-06-01,DOC_F9F033FB5835,0.0,0.0,0.0,,,stable
BOE,Gareth Truran,2026-06-01,DOC_A4F24DC53E06,1.4,1.4,1.4,,,stable
BOE,Gertjan Vlieghe,2021-06-01,DOC_3E2FE09080D9,-1.4,-1.4,-1.4,,,stable
BOE,Gertjan Vlieghe,2021-06-01,DOC_A8F973B57674,0.0,-0.7,-0.7,,,stable
BOE,Gertjan Vlieghe,2021-06-01,DOC_C27A014058DC,1.0,-0.1333333333333333,-0.1333333333333333,,,stable
BOE,Huw Pill,2021-06-01,DOC_F9029B082966,3.8,3.8,3.8,,,stable
BOE,Huw Pill,2022-06-01,DOC_00A61B191236,0.0,0.0,0.0,,,stable
BOE,Huw Pill,2022-06-01,DOC_0679752474DF,2.4,1.2,1.2,,,stable
BOE,Huw Pill,2022-06-01,DOC_1F726B4E51CA,0.0,0.7999999999999999,0.7999999999999999,,,stable
BOE,Huw Pill,2022-06-01,DOC_39067D3D1919,-4.2,-0.45000000000000007,-0.45000000000000007,,,stable
BOE,Huw Pill,2022-06-01,DOC_39186401F67C,4.172627427729669,0.4745254855459337,0.4745254855459337,,,stable
BOE,Huw Pill,2022-06-01,DOC_395A09648AF3,0.0,0.39543790462161144,0.39543790462161144,,,stable
BOE,Huw Pill,2022-06-01,DOC_53C0B7746DDA,3.8039100017307748,0.8823624899229205,0.8823624899229205,,,stable
BOE,Huw Pill,2022-06-01,DOC_80AF3FF3BF89,0.0,0.7720671786825555,0.7720671786825555,,,stable
BOE,Huw Pill,2023-06-01,DOC_49C8F07E49C7,5.4,2.8000000000000003,2.8000000000000003,,,stable
BOE,Huw Pill,2023-06-01,DOC_ADAC69E3B45C,1.5810524989903811,2.3936841663301274,2.3936841663301274,,,stable
BOE,Huw Pill,2023-06-01,DOC_D47C5E167039,0.20000000000000018,0.20000000000000018,0.20000000000000018,,,stable
BOE,Huw Pill,2024-06-01,DOC_3DF380ECF31B,0.0,0.0,0.0,,,stable
BOE,Huw Pill,2024-06-01,DOC_B12F99DC77B8,0.0,0.0,0.0,,,stable
BOE,Huw Pill,2024-06-01,DOC_C86BD2A89FBF,0.0,0.0,0.0,,,stable
BOE,Huw Pill,2025-06-01,DOC_07012AB4AFFF,0.0,0.0,0.0,,,stable
BOE,Huw Pill,2025-06-01,DOC_156F235508D5,-1.5,-0.5,-0.5,,,stable
BOE,Huw Pill,2025-06-01,DOC_2B75BB312EE1,-1.5,-0.75,-0.75,,,stable
BOE,Huw Pill,2025-06-01,DOC_95FE479B9B38,0.0,0.0,0.0,,,stable
BOE,Huw Pill,2026-06-01,DOC_7516B470DD0B,0.0,0.0,0.0,,,stable
BOE,James Benford,2024-06-01,DOC_3B8B20D03961,0.0,0.0,0.0,,,stable
BOE,James Benford,2024-06-01,DOC_87316961397F,0.0,0.0,0.0,,,stable
BOE,James Benford,2024-06-01,DOC_A51CB764B9F3,0.0,0.0,0.0,,,stable
BOE,James Benford,2024-06-01,DOC_FC984AA96DD1,0.0,0.0,0.0,,,stable
BOE,James Benford,2025-06-01,DOC_535767563606,0.0,0.0,0.0,,,stable
BOE,James Talbot,2025-06-01,DOC_47CCD2D94820,0.0,0.0,0.0,,,stable
BOE,James Talbot,2026-06-01,DOC_D4A20EA113E2,0.0,0.0,0.0,,,stable
BOE,Joanna Place,2021-06-01,DOC_4B695E132D30,0.0,0.0,0.0,,,stable
BOE,Jon Cunliffe,2021-06-01,DOC_3DCDAF813A5E,0.0,0.0,0.0,,,stable
BOE,Jon Cunliffe,2021-06-01,DOC_867F79F88FD0,0.0,0.0,0.0,,,stable
BOE,Jon Cunliffe,2021-06-01,DOC_9366AF01A892,0.0,0.0,0.0,,,stable
BOE,Jon Cunliffe,2022-06-01,DOC_6D59B6F72956,3.8,3.8,3.8,,,stable
BOE,Jon Cunliffe,2022-06-01,DOC_B3522D84AE3E,0.0,1.9,1.9,,,stable
BOE,Jon Cunliffe,2022-06-01,DOC_FD34DCD0BC95,0.0,1.2666666666666666,1.2666666666666666,,,stable
BOE,Jon Cunliffe,2023-06-01,DOC_6B1876038E7F,0.0,0.0,0.0,,,stable
BOE,Jon Cunliffe,2023-06-01,DOC_C5B7D75B2A73,0.0,0.0,0.0,,,stable
BOE,Jonathan Hall,2021-06-01,DOC_5B0DE7A93D80,0.0,0.0,0.0,,,stable
BOE,Jonathan Hall,2023-06-01,DOC_ECD435B39CF3,0.0,0.0,0.0,,,stable
BOE,Jonathan Hall,2024-06-01,DOC_380DE38000E2,0.0,0.0,0.0,,,stable
BOE,Jonathan Hall,2025-06-01,DOC_AAD2632E27CD,0.0,0.0,0.0,,,stable
BOE,Jonathan Haskel,2021-06-01,DOC_023C81FF2227,-2.2189475010096187,-2.2189475010096187,-2.2189475010096187,,,stable
BOE,Jonathan Haskel,2021-06-01,DOC_8F7FA1DCEEED,0.0,-1.1094737505048093,-1.1094737505048093,,,stable
BOE,Jonathan Haskel,2021-06-01,DOC_EB60FF4E4AF8,2.2189475010096187,0.0,0.0,,,stable
BOE,Jonathan Haskel,2022-06-01,DOC_912877B4F715,2.2,2.2,2.2,,,stable
BOE,Jonathan Haskel,2022-06-01,DOC_E24802840D0B,0.0,1.1,1.1,,,stable
BOE,Jonathan Haskel,2023-06-01,DOC_3CA0E182CA12,2.5,2.5,2.5,,,stable
BOE,Jonathan Haskel,2023-06-01,DOC_3FF252F273A0,-1.4,0.55,0.55,,,stable
BOE,Jonathan Haskel,2023-06-01,DOC_BD01A667758B,0.0,0.3666666666666667,0.3666666666666667,,,stable
BOE,Jonathan Haskel,2024-06-01,DOC_5A0134454C81,0.0,0.0,0.0,,,stable
BOE,Laura Wallis,2025-06-01,DOC_52780896738A,0.0,0.0,0.0,,,stable
BOE,Lee Foulger,2023-06-01,DOC_42C96626A95E,0.0,0.0,0.0,,,stable
BOE,Lee Foulger,2024-06-01,DOC_C49F6DE4BEBB,0.0,0.0,0.0,,,stable
BOE,Lee Foulger,2024-06-01,DOC_D09A59B93D8A,0.0,0.0,0.0,,,stable
BOE,Lee Foulger,2025-06-01,DOC_16F22114CC36,0.0,0.0,0.0,,,stable
BOE,Lisa Leaman,2024-06-01,DOC_BE089921CB9D,0.0,0.0,0.0,,,stable
BOE,Liz Oakes,2025-06-01,DOC_685688326561,0.0,0.0,0.0,,,stable
BOE,Liz Oakes,2026-06-01,DOC_B838A2DCDA49,0.0,0.0,0.0,,,stable
BOE,Lyndon Nelson,2021-06-01,DOC_30214EF5BB2B,2.8,2.8,2.8,,,stable
BOE,Lyndon Nelson,2021-06-01,DOC_7C483D02578B,0.0,1.4,1.4,,,stable
BOE,Megan Greene,2023-06-01,DOC_DA7A72D82FA8,0.0,0.0,0.0,,,stable
BOE,Megan Greene,2024-06-01,DOC_394E27546926,0.6000000000000001,0.6000000000000001,0.6000000000000001,,,stable
BOE,Megan Greene,2024-06-01,DOC_581D1DFFA726,0.0,0.30000000000000004,0.30000000000000004,,,stable
BOE,Megan Greene,2024-06-01,DOC_7E43E6761100,0.0,0.20000000000000004,0.20000000000000004,,,stable
BOE,Megan Greene,2025-06-01,DOC_A72230B7DA41,0.0,0.0,0.0,,,stable
BOE,Megan Greene,2025-06-01,DOC_DC49271736DD,0.0,0.0,0.0,,,stable
